age,income,debts,payment_history,employment_status,credit_score,creditworthy
52,47593.709270369785,16483.257571562288,0.9525956719465616,employed,465.08776698432945,0
29,87513.50746901422,39473.04228889675,0.49983115253633204,unemployed,674.717961369315,0
42,34165.40765302106,31219.50491915225,0.25317963280926026,self-employed,471.5961657434691,0
69,44694.71360649491,4624.96781765275,0.7587466215125707,self-employed,695.5619014648871,1
38,31513.531412539996,19444.094768007286,0.33758445778154933,employed,556.5152370691401,0
53,64286.92955804254,23630.98432661039,0.8162071708213907,employed,598.5669615720157,0
40,75337.83400477518,12378.4153697378,0.05684198898388515,employed,656.2826197170427,0
33,75048.84172106959,0.0,0.33217797710869135,employed,707.5556683200386,0
56,68359.23129719007,20988.240450164318,0.09435990826063945,employed,454.0922153715425,0
62,47035.692983060515,12122.417423795607,0.08531782424583145,self-employed,461.95709840005986,0
59,44521.385337652304,12161.58260915316,0.6583895591724372,employed,573.7954458783188,0
56,24932.453412589024,16453.196400692417,0.3853348013536074,unemployed,719.608320304319,0
31,80538.10302772689,18663.240853451884,0.8714789419851126,employed,601.9247742989999,0
48,57034.67117222701,19909.172059043136,0.5164051378735292,employed,715.9445044514022,0
22,42620.646426957755,11160.101010779987,0.29534322117228273,self-employed,434.76485146047185,0
52,69920.85333480452,17797.904703659227,0.7208888879621947,self-employed,543.6924259064468,0
40,35408.532248599986,2425.7662959724476,0.6240167915856997,self-employed,607.4415261361456,0
46,56099.33051334011,23110.39065368078,0.7995946208292034,unemployed,492.6926525159897,0
60,47410.56298563748,0.0,0.643588276341885,self-employed,484.8614376533876,0
28,59580.157098204516,17105.099195663803,0.16701341709892026,employed,519.6865150537617,0
35,49046.396912208176,29191.86153676953,0.670310037667066,self-employed,561.6264050729719,0
64,28236.081633331636,9406.593127251734,0.3915491976158103,unemployed,486.18631365112685,0
29,51133.64559005057,27164.302036574,0.4631430302575681,employed,721.7708519439807,0
26,65732.96212813043,31557.327121208924,0.9215645757373447,employed,620.1873876138628,0
27,49561.75391219022,0.0,0.35996404629774703,unemployed,631.4238576671853,0
61,61626.72682383629,18486.370964242575,0.6119591429908388,self-employed,628.3374870448041,0
34,34317.057714889204,0.0,0.36348173341223955,self-employed,757.7955977549207,1
55,49606.08810095222,18817.91554429054,0.09472748535779174,self-employed,802.0040918050216,0
24,40632.34317367134,19928.287890186733,0.45352534204830053,self-employed,572.251107869495,0
63,61204.712601570645,0.0,0.5970615044596519,unemployed,653.1665562824835,0
30,50472.37343392993,39248.38362079865,0.4075032920375987,unemployed,570.2134798774449,1
57,60351.10514504919,22860.158076346248,0.39066618467818437,self-employed,688.5149987944473,0
59,66315.656392368,11509.765679179647,0.820378513894397,unemployed,741.5145878467622,1
26,60374.27862682083,34653.79427498518,0.029685172289470207,employed,599.4052287291192,0
67,54096.776514404664,2043.867793576832,0.29558539674011997,self-employed,694.6382052261355,0
44,35026.81612232892,7708.289664816828,0.8117572653772116,employed,567.3787372506853,1
19,49958.20833999648,0.0,0.9205301486111638,employed,716.034307781909,1
22,42003.6439697625,38010.45196539334,0.41229958584082826,employed,510.9692484152908,0
46,44839.0406494366,23323.463714720034,0.8887942431960764,self-employed,492.6248145937067,0
54,44381.98773874623,26594.017898484948,0.1989301221250327,self-employed,660.1745983995297,0
55,35301.116378266335,23010.01233918476,0.22142706786017263,self-employed,714.2414882516978,0
36,20639.92116299015,25737.677611445848,0.8461913765848035,unemployed,665.0988886541322,0
25,39977.8542750835,20780.777138959893,0.9032577413406182,self-employed,705.8761954758733,0
65,52900.69177886238,22709.213427074414,0.2228057679626675,employed,514.8985631057985,0
62,29777.344318587646,21076.034362229508,0.05932418996861111,self-employed,593.1518002615683,1
18,50235.233547074364,13914.081944307214,0.09032413705528775,unemployed,442.29727862992615,0
39,78504.02636466447,19533.752347853308,0.26138083537636325,self-employed,480.6391437410184,0
69,65345.84832878359,22735.945732616776,0.7614490771467949,unemployed,745.5110403868152,1
34,74653.12263680794,21105.491195521307,0.5099918277962828,employed,563.1216194824021,0
24,55866.91815399089,5222.27892246683,0.45558884224276963,employed,785.7436271582575,0
42,67512.64734479669,6550.133313915907,0.5841399311660009,employed,616.6973869268828,0
62,39140.52904298319,30828.41433916391,0.8902231134621862,employed,577.9329633271828,0
21,40334.89599467024,16930.05954116598,0.09043037956565758,employed,575.0756997542711,1
53,10000.0,25847.253470359406,0.6947241276365813,employed,700.2473286458984,0
23,67792.18211063449,9078.800902776036,0.9267908456554051,unemployed,588.1214104336608,1
48,73104.85969729829,5268.541233534701,0.2133500417584,employed,604.1917339174255,0
36,41702.341319790954,11564.03387468287,0.8377723159618344,self-employed,631.1779514754895,0
61,46190.72440404147,17774.349292285868,0.6980247107595022,unemployed,465.6619223455108,0
56,38692.06829463558,13348.597007155877,0.014468536073144689,unemployed,609.787239009156,0
44,55739.803272162375,32939.335231057135,0.2316116803621282,self-employed,595.0241032268716,0
27,66873.98817954861,21795.233015374615,0.6058447608958808,self-employed,645.6534604501544,0
43,23858.420391784384,38489.38618561858,0.5024003394912117,self-employed,699.2684774405062,0
36,56141.57795963378,24044.08154071417,0.5279362525268659,self-employed,576.3844881743508,0
56,45849.923424212815,0.0,0.23193042460682267,self-employed,650.6476676414445,0
20,51700.91587950034,30560.416064585545,0.6750034707086267,employed,464.45043684741785,0
62,56884.91002511437,4904.483775300452,0.2664183709367769,unemployed,799.4944266419395,1
30,47176.963418407686,22305.33667211339,0.3894349664784539,self-employed,754.1004059097729,0
67,48446.19719891329,12253.15942336155,0.3689159158800762,self-employed,566.6654478415946,0
45,46791.87248668042,41427.110344641864,0.6720250221198986,unemployed,610.744655530235,0
37,64554.74302682422,34395.97927430135,0.09025276168321739,unemployed,382.4109984455802,0
45,56281.39940191245,12581.793582982418,0.20554190104018522,employed,667.0647404745058,0
25,53308.75306606041,18726.423318788882,0.20049707068506784,unemployed,526.6188253467018,0
58,30935.72418361576,22445.980696492174,0.1084246741157101,self-employed,437.28911162765974,0
56,44321.30385180269,28634.140715616104,0.20759497883645905,unemployed,634.4980403845173,0
18,63480.03740508761,20291.519123250127,0.6070602679233543,self-employed,509.17860960138864,0
20,50565.44859685884,9751.051006191332,0.7321681708741882,unemployed,497.0368603523988,0
30,59892.97204383707,12824.413607999471,0.6603034469691227,unemployed,677.8624339672543,0
45,76497.6770049145,19955.182036232087,0.47518813798088233,employed,763.1825599337141,0
66,65579.09103813225,32344.569787646913,0.05243457109606364,self-employed,627.9279504112022,0
42,51397.37506549613,24278.37860536044,0.9590070106867751,employed,725.8167411738358,1
50,42335.162447064096,12265.850733849842,0.16807646083749195,employed,566.0527332304843,0
55,11696.756059161526,26483.727777097898,0.6684213704056708,self-employed,659.2606254114946,0
23,47474.22616290721,16130.151611218402,0.912890615482111,unemployed,624.3125430789249,0
61,45109.81256274726,28904.080051868412,0.6977770959809886,employed,645.5815811917171,1
62,55855.492915930634,45270.10418328605,0.21804964018895023,unemployed,505.66440743278986,0
49,47691.42159537969,16411.736290564506,0.31579629876402304,unemployed,357.04593530692034,0
62,45194.224108448085,28016.051597263708,0.030205867011095178,employed,739.9031277704074,0
64,23309.01604239169,12546.066679622701,0.6127582408421135,employed,574.7311797936502,0
38,35900.482562749006,18877.362328087023,0.6129929808815666,employed,413.51904518747097,0
33,57149.76561200836,20295.622868721013,0.7255005813763793,unemployed,598.6279425374032,0
38,75738.61446699042,18063.163399556193,0.010996289275621351,self-employed,637.4733838127739,0
28,48537.11924381565,44630.13688775024,0.8178412888244666,self-employed,605.0093811177194,0
54,54917.166103611846,16934.069253216177,0.7387109574003081,employed,626.3870094785403,0
53,64287.17235429208,25868.51538784868,0.14088660952408882,unemployed,609.8517854632958,1
52,37836.59095699625,699.1313067656774,0.3476266092689786,employed,567.7834477412814,0
36,55502.21064928163,24319.9656336961,0.6385248929042168,unemployed,617.6285494219712,0
37,38892.64840501762,31420.54592352247,0.49579687494032787,self-employed,584.601214400951,0
35,62972.366577365174,14724.02657420949,0.11509426390126243,self-employed,619.9108297675929,0
64,52271.04571927599,0.0,0.08734537513658991,employed,639.7040414872365,0
58,54476.77720972159,19613.482311726748,0.7814562991080916,employed,658.1476364218561,1
66,38261.02103872116,20171.83850385528,0.15596711801780982,self-employed,550.456036762376,0
31,60605.48539416178,27240.75050744304,0.17209267393044358,unemployed,668.08086563579,0
32,81270.69381846524,40109.03035413434,0.8309231253567576,self-employed,644.0982376708449,1
48,34881.32456857691,16199.463493996933,0.6121396345632171,unemployed,722.8401154294312,0
18,44903.61488528714,11437.118763397197,0.6047156081539724,employed,619.3184552448255,1
20,53474.112112521376,8330.821986285568,0.47934577136334,self-employed,701.1153917767415,0
33,61796.09317993725,21980.786170315994,0.5689950144022909,employed,377.9281099912587,0
40,41606.80572065797,24793.542588185017,0.601769690371811,self-employed,494.213233737029,0
28,10000.0,14543.446056374156,0.9678262348435803,employed,711.2567783446308,0
29,70387.84241246038,27786.827457257896,0.22297330746757926,self-employed,633.451937995158,1
27,61407.59179376214,24653.840768191756,0.21456241970045908,self-employed,494.9619316681605,0
49,23855.787042700023,20432.316896448905,0.05721848770531568,employed,618.6983879172984,0
33,40886.46812330666,10975.852792558746,0.6581987988093223,self-employed,707.0575247507974,0
25,73522.7364429099,15181.356845152768,0.5490421808222619,self-employed,476.66304030552425,0
55,71716.946276868,0.0,0.11123920384663977,self-employed,628.1678760777208,1
29,64079.60034018417,22357.870641980335,0.36453893511818725,self-employed,818.8439725128073,0
41,47358.31349060206,20263.41288747435,0.17866320533120383,employed,519.7476664870786,0
45,51244.81128218765,21884.789910894866,0.33148174040086154,employed,509.2179241234438,0
25,48036.1129231081,25043.190155645603,0.9512641693946101,self-employed,354.14136331817804,1
45,66923.59674903256,23858.21486432223,0.6833188388805289,self-employed,563.2964006512038,0
53,36862.36390257335,18896.16819353965,0.0075691007951419476,employed,692.6088947170009,1
43,37913.00517673693,20486.680431627523,0.25250807378412365,self-employed,548.2608609224296,0
25,65154.11880254024,5956.835833038305,0.010361547077779032,unemployed,850.0,0
67,49334.578167326574,14162.793543105741,0.7148684987686807,employed,850.0,1
45,70677.01033180712,20504.710536834613,0.46942180205547834,self-employed,780.4906288994961,0
45,39927.31689529181,12641.464240876394,0.9940186918143893,unemployed,528.2198470303251,0
54,49178.32459491763,28601.507958725466,0.7335832610226583,self-employed,631.1747398841054,0
58,36163.8052273407,13413.679190449697,0.5179129427078819,self-employed,541.3879673873492,0
53,50110.44022135351,22163.05411248316,0.8047054282081352,self-employed,535.0107326565839,0
44,27821.795945018017,21165.656568153358,0.7048036512340761,unemployed,634.3920740561114,0
34,42685.49868567556,27462.775936104095,0.24377617763598713,unemployed,494.77182509880686,0
26,28456.19202607823,29007.91174028302,0.5302582748275165,employed,410.7340760123821,0
50,60408.84849786887,26940.326109679394,0.5559987248340709,self-employed,460.296412737493,0
37,60748.84009639478,0.0,0.45123169860780343,self-employed,626.9119868418452,0
30,24046.059042734825,31941.481480131268,0.17919262285536197,unemployed,789.5023601367159,0
45,70008.2861825086,35273.08224194598,0.223369051657887,self-employed,693.9940805407192,0
65,87461.2268962978,15178.757156785305,0.2810474009559616,self-employed,588.8848169631339,0
46,50690.095801045114,22366.469126728498,0.010255149378163742,self-employed,676.1510475880957,0
30,40383.28609663033,11091.68319869218,0.9169438921695093,unemployed,593.2220401906802,0
63,92364.95886504569,516.2149326784856,0.6860959915834789,self-employed,706.7832368048481,0
52,30215.47252546234,12612.847344576137,0.6896173157844708,self-employed,675.587210881117,0
23,50301.59700303648,14598.609605363898,0.5723306138091213,employed,360.80660972974465,0
35,52694.33408947885,16451.492686481844,0.6893108081610592,self-employed,535.0945358099978,0
68,70177.21430678622,10410.85909994012,0.9818625498736364,unemployed,668.1835733309761,1
22,55396.08462690183,12665.74833182761,0.3851603376344933,unemployed,681.5494520222155,0
64,42520.49156317323,19889.936783715923,0.7125255868765638,self-employed,553.6547859303214,1
42,35732.234444180656,12297.730168898579,0.3595290043775282,employed,385.99572664027386,0
19,44872.67269630796,25435.24332550028,0.854288798746826,self-employed,621.0312437392971,0
27,34896.08958582284,26816.606513974395,0.858028606890035,self-employed,446.79891482704414,0
47,50717.37979677024,43803.87746164489,0.902266425423485,self-employed,516.8036713625569,1
67,41537.057302092704,31256.79932123462,0.005463324241878342,unemployed,740.8817066389292,0
62,27589.43310065374,22431.030583284144,0.29819144499609485,self-employed,554.255908922355,0
22,68827.18682562356,13797.357033323213,0.13392435120159607,unemployed,529.2860602582742,0
50,42534.91214856441,22937.47351673999,0.4539861978901568,employed,587.2533921558617,0
18,30977.94792537031,23265.95959916356,0.4954496426792978,self-employed,690.9437399018184,1
35,47476.11298268688,14866.869109943393,0.2559040428296555,unemployed,575.0963427166716,0
49,51025.57348951488,27837.313967528775,0.7234464920450704,unemployed,746.9005661911992,1
64,23802.999116314495,6019.0198531812475,0.26976971718896936,unemployed,507.9172447282007,0
66,54974.71500688644,17556.001644624896,0.8538913752833586,self-employed,495.744054657478,0
28,34292.63646964603,25558.58459317407,0.17765936814178684,employed,647.2022222905422,0
38,75665.43213786182,17124.15852407903,0.3672352947652836,unemployed,530.2324227562633,0
43,57859.407681151024,17932.45596570729,0.6222377584243051,self-employed,647.9814168611157,0
42,44001.500148360254,18622.141388077194,0.6053350704632533,unemployed,829.16948341869,0
39,38822.48344523974,11643.987593122545,0.07802911200514351,unemployed,473.19984797971125,0
44,48425.48438654564,31739.00931574208,0.8462586121909482,self-employed,632.7286678625347,1
66,59191.861123749346,9819.62328077185,0.5980649334297752,unemployed,692.3831344154702,0
30,49617.588071222,23181.59327409885,0.8698595487071684,unemployed,534.1459118819754,0
50,46742.61789294715,24136.478982823734,0.8676355782278685,self-employed,601.2953588446499,0
51,50875.554362268434,10513.780987910332,0.545918690375031,employed,369.98203220575857,0
58,40942.11603144568,20731.042543807434,0.9107814573114379,employed,599.7411900794617,0
52,44851.91109735444,10903.678272552977,0.848407798813456,employed,500.5321509365948,0
18,18713.11341642494,33910.424750559454,0.958122944561771,employed,501.7476113473644,0
38,64605.89346278552,8612.17063023787,0.8504983985594063,self-employed,579.3161934582107,0
65,54481.96670482643,13461.029057680356,0.8212038510011495,self-employed,555.1503075768711,0
23,38398.16233949855,7757.749916444194,0.4693604806769115,employed,476.04364486540464,0
45,78481.02472032858,6423.012731324479,0.21203106037792774,self-employed,756.3693517307905,0
34,51305.2472058858,35912.152908822936,0.9107087330754859,employed,614.7919994197765,0
22,34457.84642037205,25427.74673912562,0.7225491864460757,unemployed,639.3893320393438,0
48,62851.06132205688,21402.93425700544,0.28174786419852027,unemployed,543.5036514318346,0
22,55970.72324763894,13434.230366530785,0.3409957227556425,unemployed,593.9033837282205,0
55,55918.69978226329,29076.118110467683,0.6860785118572206,employed,391.50812716398275,1
20,43613.66593022614,11757.775606325471,0.47781730835367087,unemployed,490.4924400096341,0
40,56757.43585667052,27936.39294330103,0.08148256184636826,employed,749.14133116013,0
54,46073.625646683584,11274.887233943638,0.141447945745657,self-employed,662.1299300947157,0
54,58339.121774687635,13554.922981243282,0.7456486835123112,unemployed,551.7273191220936,0
27,21425.833189840418,27582.82386117921,0.32856952848183085,unemployed,639.144623637431,0
27,43491.898055312166,28638.27344155767,0.5076494284020392,unemployed,425.09209118334536,1
36,75832.32646712293,25974.729338967612,0.7666214782535258,self-employed,559.557632564915,0
34,38493.98816899549,9503.258842432051,0.7511755937060525,employed,600.3887913159202,0
38,40942.425537602205,15532.731342771713,0.16701502688727388,unemployed,678.9139144197615,0
31,43280.57992325037,21568.987411985134,0.0983938643990353,unemployed,519.1520886766373,0
26,31777.90796167035,11507.190380899085,0.59115229296509,employed,604.2270146137643,0
63,16875.788356576217,33709.62760129293,0.7416328739312396,unemployed,575.3378230662735,0
18,46541.20402214581,0.0,0.14903992199541038,unemployed,637.5510350887754,0
68,52037.89136122485,12212.604846308472,0.3719552873272748,unemployed,623.6121217520716,0
62,49212.423971920216,14904.334971301683,0.8702779959676407,employed,595.8135829378416,0
30,47826.8215707817,0.0,0.944223141560321,unemployed,634.062514557963,0
21,50645.613062755816,6037.708697638091,0.4540697609496843,self-employed,539.8168204538946,0
18,65342.62207326146,26252.895125420684,0.07951593403083301,employed,547.6381150486247,0
66,47143.30721106175,20302.836365529638,0.25769645620237736,unemployed,443.4131603510325,0
57,41388.76134369096,35731.36022042903,0.23296992031553299,self-employed,670.3186092155619,0
49,45783.117726678705,35452.26445884819,0.23896372054105697,self-employed,586.6910673873948,0
51,58690.20139635164,24330.463786039465,0.49388170537925,self-employed,492.01914496182843,0
45,71180.40317814874,23132.382490007116,0.5832256516915711,self-employed,521.0474859362905,0
48,40577.843912462326,20659.311085789006,0.12250958867993533,self-employed,765.0180104740509,0
25,51484.00680543326,0.0,0.8893560065283344,unemployed,574.0024124141615,1
56,55075.3616290394,6054.404866739247,0.6199738232811148,self-employed,642.13805853649,0
43,35111.329899067656,21006.75503098934,0.5972517302680054,employed,548.752742189983,1
51,50306.25750819377,26160.257087476715,0.9872789983842841,unemployed,485.1589208496533,0
20,28014.892139868574,22896.698121381407,0.6281439774931253,unemployed,604.0516082546482,0
67,23464.245443909018,11075.350322843424,0.928959149301185,self-employed,710.1051264613054,0
29,55501.19611838386,29374.062824694956,0.28625697235979175,self-employed,747.5153665947269,0
18,44241.87888003826,34824.440287546364,0.24012949034649755,unemployed,736.162634772237,0
61,53034.20611431829,29379.896002913396,0.5165186868244531,employed,665.3929142811534,0
22,49731.57534487475,29895.993295904707,0.5086089476366661,unemployed,656.4963174014291,0
47,35353.99927004304,14407.742020447891,0.22648364948389688,unemployed,508.81022697218464,0
47,49321.185470534954,30759.341227007993,0.6996556568999477,self-employed,607.839456683289,0
34,31503.48042477717,21457.58639327657,0.029633819236693282,employed,700.166531593266,0
65,70864.58537002101,25115.55528522005,0.6906304725494526,self-employed,743.6650200282094,0
64,29660.444827100542,23654.31842824709,0.4571778861233001,self-employed,593.2601624924839,0
40,47063.22093547128,18785.12894559589,0.689007510845079,self-employed,558.6635301042411,1
32,34365.92617929127,11399.975248776982,0.47708063064151895,self-employed,508.1020516207899,1
54,58556.31760041193,19178.633364459536,0.977333782884695,employed,599.9249524610065,0
38,45028.52943077746,29867.61617482823,0.3346849511031178,self-employed,717.6300175693372,0
31,42219.999205681845,15585.241946870905,0.9825729370023882,self-employed,551.2376463983921,0
19,62798.02317577331,28933.47262608146,0.06497394247897537,employed,666.9017690545159,0
28,50441.458875163284,27370.70670617672,0.6837607747575566,unemployed,716.6784569615105,0
68,57749.666689039506,17010.626029801697,0.4542192067849121,self-employed,560.1868756398584,0
56,35280.11095223803,33888.00103619577,0.8221376255297003,unemployed,582.7321291985206,0
55,28927.745841087395,16444.53328809294,0.789616069716998,self-employed,727.416039135353,0
51,51608.119430602004,35095.46862612631,0.8002101828759374,self-employed,637.1978362354306,0
55,45217.30466757903,24341.269815409723,0.09473859930251971,employed,763.0584893416925,1
67,59396.52008680916,19841.340815464864,0.8223656998612947,employed,606.0240819295699,0
51,48801.373210061756,11121.986196623462,0.21404015744376093,unemployed,717.5108044988181,1
35,53076.13008851945,19117.397698649587,0.02568026385903477,self-employed,486.22226441120057,0
47,25649.26205088135,17962.404865055796,0.21773871968441139,employed,678.940541469528,0
32,78326.55409421385,7417.036147490946,0.47928510469983276,self-employed,562.225494792056,0
44,47536.37022451952,17823.84577282333,0.7421113599114321,self-employed,472.873950053992,0
68,60463.80455508798,11961.968199029143,0.2186324808328537,unemployed,554.449874933948,1
51,37458.624946705604,25859.917689787817,0.11300754809027136,self-employed,586.6925069622663,0
69,54620.148533260115,33062.80475728203,0.6459672550239423,employed,658.7440884035157,0
55,30457.32854712882,7730.843237047593,0.9838980363600176,unemployed,590.6049167136905,0
50,56781.017573895064,37123.07728366923,0.6008703020856181,employed,411.65371723345,0
41,44660.38873421251,18714.489656148704,0.6910573641234218,unemployed,568.5203250810531,0
32,50437.85755903351,10249.786150614858,0.56116744374642,unemployed,600.8348932908125,0
47,60469.61045195146,27577.547802081834,0.7823484442285039,self-employed,665.5186555140808,0
59,31511.895331695796,15535.455217449518,0.9758044202094448,unemployed,693.8664486915652,0
68,39732.62404080805,19182.63323968506,0.5441292294041848,unemployed,529.3827699651458,0
34,56859.86421630148,15957.21755787921,0.41679051174272586,self-employed,527.4153120979233,0
22,81473.3221182012,11832.620681351,0.8603430611601265,unemployed,520.4703226762274,0
46,47928.76498007777,27239.970324019036,0.9697283437599901,unemployed,502.8931328869856,0
21,58867.04176885899,17136.98597105813,0.12918164086956796,employed,437.89495423056303,1
27,48395.4279521228,5633.48207820754,0.5781709654738779,employed,648.4005862587127,0
34,79133.68392134449,25510.601242159326,0.7924599925459974,self-employed,850.0,1
27,23791.674995521167,7944.176489762447,0.5333394051563908,unemployed,686.8752586375764,0
34,51419.31567004037,8467.398273247412,0.4091969681929487,self-employed,697.5000759772547,0
37,25616.839496569086,31926.062049773158,0.6552298211354206,self-employed,646.2022062546546,0
41,12401.426441949254,8036.601007897882,0.2701280945133483,self-employed,465.26468677361584,1
22,54461.93079676725,0.0,0.3491337429383694,employed,569.1051777879266,0
51,52092.46694221188,26228.614849614954,0.9922766588813446,self-employed,669.7434787153888,1
23,45727.44593386698,16961.3657051887,0.6364653343744954,unemployed,472.37090682254944,0
19,48407.088649403704,17823.448788618836,0.8729272983110746,employed,551.7768088212164,0
30,96474.49151106886,16854.996066498,0.8077685130371435,employed,469.0730927886789,0
60,46127.37292952849,22316.699390187267,0.6522725543940241,employed,550.2807942610418,0
60,57651.86541875112,12472.807580969322,0.8407290824587732,unemployed,798.537044832742,1
65,40259.527705791785,34761.14874565764,0.28715849543357097,self-employed,762.2705857605873,0
28,54428.48862560905,5237.695196906016,0.6371164488122983,self-employed,616.2424554548002,0
68,46426.494874165735,24448.74916677123,0.5906034895239809,employed,756.3266825081628,0
64,43842.22275905405,26421.21003876584,0.6224196007933448,employed,667.067258267854,0
40,77283.47798300488,12403.48239166622,0.16863192714677522,self-employed,574.7676286409845,0
33,67657.77444776508,9762.655547221817,0.27724303999806843,unemployed,476.6353322530516,0
48,52051.19971098846,30171.742141701565,0.2866583187925391,employed,565.019511879817,0
28,15436.820960840501,10091.39245983285,0.6019461625727632,employed,571.1767041796353,1
33,44584.86165121145,13933.360592494331,0.9725468804397861,unemployed,560.8123052690822,0
25,90545.41346607625,28873.089624597465,0.9540675511821481,employed,588.6989178881406,0
21,46540.07500040438,20347.412335390243,0.22718955298969656,unemployed,495.9735063330685,0
57,66548.26358080487,2028.5633237089532,0.3048452430667725,self-employed,470.6140091910063,0
21,71629.13602928902,37470.591445535145,0.03606189227916712,self-employed,464.3893545346342,0
42,53284.458737839625,14699.892412200341,0.39881558985939414,employed,644.5384563858561,0
20,37372.67552197771,15972.427100935827,0.8346741216803636,self-employed,504.33008521823194,0
49,13470.315023256677,22557.842523263655,0.91575173898614,unemployed,621.1077343078978,0
20,60262.44812913432,26250.767970040728,0.23649647956794362,employed,604.7178463749711,0
44,37778.65995764678,39611.042912914665,0.2657944734888392,unemployed,634.5332482214131,0
46,52642.25677831538,3399.318505943036,0.22084981650875368,self-employed,565.6383426777702,1
49,31252.694906159537,28259.52208925946,0.3501035675745787,self-employed,490.5890709330229,0
67,46021.436892946964,27430.09694050077,0.8047593985905447,self-employed,773.1894416412393,1
68,50505.7858235158,18628.350891258833,0.6468574698844601,employed,529.8728208209959,0
36,54028.90371566447,27872.736948162223,0.7859409178637,unemployed,793.4182161626452,1
38,33277.667189713786,29342.74017636547,0.5830311063353062,employed,466.1310302147792,0
22,67953.66423142029,6180.372150129955,0.2577330780591468,self-employed,498.61060944843746,0
35,41046.57822902043,37497.6650588083,0.22799418021254414,self-employed,420.4932330512826,0
45,24882.95809320132,4412.3774686185825,0.009000705863749792,employed,608.310270835421,0
59,48364.648700548045,8646.83718761227,0.7809821368740725,unemployed,665.1169696746191,1
39,50515.6296353969,17382.123263759036,0.8471212261647177,self-employed,452.5285856654036,0
38,52408.841497576395,39249.40513187056,0.7682825996284163,unemployed,602.9691006459867,0
23,70431.98605527618,16917.433702466136,0.07440205772849073,self-employed,558.8420085524634,0
18,46453.26744896211,19680.661099491892,0.762221627169866,employed,392.11946684594267,1
22,48205.70563446843,34320.78603904563,0.04576745315026931,self-employed,589.6802780339049,0
58,33452.234281503595,16996.818574345274,0.10559306570639115,employed,692.0392499471368,1
29,62308.30254331845,8215.632870693244,0.44047537293266725,employed,746.5383969230011,0
43,52764.63596117155,15827.651647616854,0.4761470089248401,employed,433.1877888117531,0
63,43699.58409058756,33707.918338057774,0.8161186366186963,self-employed,702.2232311091786,0
51,21429.879598018044,20708.649970551363,0.6795268920409105,unemployed,680.1010565132937,0
66,71666.18292582632,39306.5825905626,0.15332017863121628,unemployed,562.9244349565444,0
31,31584.80053315914,27379.349262621552,0.22614678322880133,self-employed,427.9055877837037,1
43,41130.82985945442,13551.910636065168,0.28567518825868676,employed,633.2187284024103,0
62,55375.16766614005,20510.763044650783,0.12367263745485835,unemployed,430.18295379619906,0
44,32051.631070749703,11467.818818581205,0.2876448863592307,unemployed,631.4695551358764,0
26,27597.353326202847,13315.6696935123,0.7285981555397331,self-employed,541.1539064743679,0
43,18140.78625949003,64790.84251025757,0.24140147010728297,employed,514.9820205180529,0
64,60814.95429358454,30186.24510033811,0.8353596470603865,unemployed,628.3215037161374,0
39,41822.206329105175,28610.97989006673,0.46951699512520784,self-employed,830.4850312243063,0
64,93909.05138709996,13768.19684691936,0.32293576124438883,self-employed,745.8668680817134,1
47,35084.6740155369,35695.84066281079,0.41241810454887307,employed,599.1538273550328,0
60,36178.234648566184,30994.15601792937,0.7094967405934914,self-employed,629.3823993045017,0
65,41519.105445718975,38816.21289357771,0.5167927032459902,employed,589.1275750492667,0
34,53647.01982707734,38331.141483984495,0.007278663975058053,unemployed,570.953123704814,0
43,42946.94991822033,5209.10711902478,0.922323846585075,self-employed,760.9587453692243,1
53,59184.98321003768,8901.605107300928,0.06599600300185171,unemployed,628.4129276058894,0
18,35321.17415017018,9962.121845363636,0.9386213488143857,employed,652.5612825255076,0
25,29276.124223046285,10560.59356667563,0.028152823620054668,employed,640.7905089868326,0
66,23026.778908863387,23234.523642603905,0.7709793349574484,employed,594.0232746353394,0
52,16646.387480942052,14331.965479041824,0.5346747081832882,self-employed,495.61946554845866,0
69,42228.96470787415,40725.98540762518,0.505726180604106,self-employed,513.6169783703698,0
32,45485.29531410167,39046.79882081637,0.07277850254400453,self-employed,631.5051621975815,0
64,40528.44458775225,19935.384059209602,0.23874501033791629,unemployed,659.9585160310545,0
39,68651.08695780743,39553.2621614979,0.777547317065192,unemployed,479.9797823860391,1
31,68420.45314412203,34881.34627240202,0.8912598299224941,self-employed,530.8646105798823,0
43,44977.955188332475,15492.934408227411,0.5291186810529795,unemployed,545.5043804264109,0
45,23091.183302120557,0.0,0.3533433963625954,employed,505.92407024674736,1
40,41499.42337917421,17820.316150392708,0.05994320806421083,self-employed,394.32298655844215,1
31,41002.67909124408,13553.778689215269,0.6821785260663404,employed,468.55945043484826,0
41,40142.97556582913,22065.056251458303,0.2784466106862826,employed,595.7715602000292,0
19,39534.216441526325,20892.28286874749,0.0550137149921468,employed,656.4708243029685,0
62,40198.056564127895,20630.176588992286,0.6658517290986221,unemployed,531.270792940695,0
43,44201.87576153361,25236.847413791646,0.4857197935337584,employed,645.3504795116374,0
31,40466.88351776665,7874.780529163214,0.011962149701723934,unemployed,609.4116584197113,1
68,53124.83762938388,24113.60277569708,0.11092403910634707,employed,669.6151937999953,0
24,55405.53073857292,15603.83846982994,0.6992019292459442,self-employed,764.8605813024137,0
20,36340.32369226265,21999.82199863687,0.06367133306578854,employed,512.0809274725384,0
64,69065.9798901055,29574.0984523219,0.8659630648429902,employed,551.8958450596839,0
